"game_id","names","min_players","max_players","avg_time","min_time","max_time","year","geek_rating","num_votes","age","mechanic","owned","category1","category2","category3","category4","category5","category6","category7","category8","category9","category10","category11","category12","designer"
97803,"Penny Arcade: The Game – Gamers vs. Evil",2,4,30,30,30,2011,5.91147,843,15,"Card Drafting, Deck / Pool Building, Hand Management, Variable Player Powers",1458,"Card Game"," Comic Book / Strip"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ben Cichoski, Mike Donais, Paul Sottosanti"
10682,"Atlas & Zeus",2,2,30,30,30,2004,5.67981,298,10,"Action / Movement Programming, Area Control / Area Influence, Hand Management, Simultaneous Action Selection",534,"Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bruno Cathala"
136063,"Forbidden Desert",2,5,45,45,45,2013,7.10163,18325,10,"Action Point Allowance System, Co-operative Play, Grid Movement, Modular Board, Pick-up and Deliver, Set Collection, Variable Player Powers",31416,"Adventure"," Fantasy"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Leacock"
72800,"RoadZters",1,4,20,20,20,2010,5.77242,293,5,"Modular Board",491,"Action / Dexterity"," Children's Game"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tonton Z"
11269,"Roads to Leningrad",2,2,180,180,180,2004,5.84141,254,12,"Dice Rolling, Hex-and-Counter",801,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vance von Borries"
37739,"Sutter's Mill",2,4,60,60,60,2008,5.66476,406,10,"Area Control / Area Influence, Hand Management, Worker Placement",806,"American West",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marco Teubner"
12140,"Stalingrad Pocket II",2,2,180,180,180,1996,5.94093,388,15,"Hex-and-Counter",1147,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Essig"
154173,"7 Ronin",2,2,30,15,30,2013,5.98888,516,14,"Area Control / Area Influence, Secret Unit Deployment, Simultaneous Action Selection, Variable Player Powers",1022,"Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marek Mydel, Piotr Stankiewicz"
102610,"Shitenno",2,4,60,60,60,2011,5.81289,362,12,"Area Control / Area Influence, Set Collection",574,"Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cédric Lefebvre"
164354,"Kryptos",3,6,15,15,15,2014,5.71037,283,8,"Memory, Pattern Recognition",417,"Card Game"," Deduction"," Number",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Piotr Siłka"
93541,"Urbania",2,5,45,45,45,2012,5.75903,408,10,"Area Control / Area Influence, Hand Management",661,"City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simone Luciani"
27969,"A Most Dangerous Time: Japan in Chaos, 1570-1584",2,4,240,240,240,2009,5.86185,295,12,"Action Point Allowance System, Chit-Pull System, Dice Rolling, Point to Point Movement",983,"Renaissance"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tetsuya Nakamura, Adam Starkweather"
2800,"The Ironclads",1,8,120,120,120,1979,5.78261,229,12,"Hex-and-Counter",645,"American Civil War"," Nautical"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John W. Fuseler"
531,"Merchants of Amsterdam",3,5,60,60,60,2000,6.18514,1474,10,"Area Control / Area Influence, Auction/Bidding, Tile Placement",2175,"Economic"," Real-time"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
170604,"Renegade",1,5,90,30,90,2018,5.81124,160,11,"Action Point Allowance System, Area Control / Area Influence, Co-operative Play, Deck / Pool Building, Dice Rolling, Hand Management, Modular Board, Pick-up and Deliver, Point to Point Movement, Press Your Luck, Route/Network Building, Variable Player Powers",644,"Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Wilkins"
5205,"G.E.V.",2,2,75,75,75,1978,6.07385,786,12,"Hex-and-Counter",1541,"Fighting"," Science Fiction"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Jackson (I)"
56933,"Pinguin-Party",2,6,15,15,15,2008,5.86333,837,6,"Hand Management",1142,"Animals"," Card Game"," Children's Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
224904,"Sunset Over Water",1,4,20,20,20,2018,5.80372,245,8,"Grid Movement, Set Collection, Simultaneous Action Selection",761,"Card Game"," Environmental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eduardo Baraf, Steve Finn, Keith Matejka"
176189,"Zombicide: Black Plague",1,6,180,60,180,2015,7.39962,7716,10,"Co-operative Play, Dice Rolling, Modular Board, Variable Player Powers",14137,"Adventure"," Fantasy"," Fighting"," Horror"," Medieval"," Miniatures"," Zombies",NA,NA,NA,NA,NA,"Raphaël Guiton, Jean-Baptiste Lullien, Nicolas Raoult"
159515,"Operation F.A.U.S.T.",3,8,30,30,30,2015,5.66197,275,13,"Hand Management, Memory, Secret Unit Deployment, Take That",662,"Bluffing"," Card Game"," Deduction"," Memory"," World War II",NA,NA,NA,NA,NA,NA,NA,"Robert Burke"
31790,"Crusade and Revolution: The Spanish Civil War, 1936-1939",2,2,360,180,360,2013,5.94472,221,14,"Campaign / Battle Card Driven, Card Drafting, Dice Rolling, Point to Point Movement",484,"Civil War"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Gómez Relloso"
61458,"Kaigan",3,4,90,90,90,2009,5.92325,426,12,"Action Point Allowance System, Area Control / Area Influence, Hand Management",422,"Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kenichi Tanabe"
124361,"Concordia",2,5,100,100,100,2013,7.88377,15266,13,"Card Drafting, Deck / Pool Building, Hand Management, Point to Point Movement",17797,"Ancient"," Economic"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mac Gerdts"
191438,"North American Railways",3,5,90,45,90,2016,5.72741,229,12,"Auction/Bidding, Route/Network Building, Stock Holding",371,"Card Game"," Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peer Sylvester"
123540,"Tokaido",2,5,45,45,45,2012,6.89266,13795,8,"Point to Point Movement, Set Collection, Time Track, Variable Player Powers",20645,"Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antoine Bauza"
66613,"Titania",2,4,60,60,60,2010,5.72476,371,10,"Hand Management",626,"Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rüdiger Dorn"
5393,"Wheedle",4,6,30,30,30,2002,5.67722,461,9,"Set Collection, Trading",791,"Animals"," Card Game"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
8920,"BuyWord",1,4,45,45,45,2004,5.82612,722,8,"Set Collection",1038,"Word Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sid Sackson"
3243,"Wooly Bully",2,4,30,30,30,2002,5.88447,2350,7,"Area Enclosure, Hand Management, Tile Placement",3410,"Animals"," Bluffing"," Farming"," Puzzle",NA,NA,NA,NA,NA,NA,NA,NA,"Philippe des Pallières"
193308,"Spyfall 2",3,12,10,10,0,2017,6.26806,915,13,"Acting, Memory, Role Playing, Voting",2543,"Bluffing"," Deduction"," Humor"," Party Game"," Spies/Secret Agents",NA,NA,NA,NA,NA,NA,NA,"Alexandr Ushan"
169124,"Flick 'em Up!",2,10,45,30,45,2015,6.80492,5370,7,"Partnerships, Pick-up and Deliver",10373,"Action / Dexterity"," American West"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaëtan Beaujannot, Jean Yves Monpertuis"
205079,"Checkpoint Charlie",3,5,30,20,30,2016,5.66973,241,10,"Memory, Pattern Recognition",350,"Card Game"," Deduction"," Spies/Secret Agents",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jose Antonio Abascal Acebo"
2247,"Zero!",2,10,60,60,60,2001,5.98301,568,12,"Campaign / Battle Card Driven, Hand Management",1201,"Aviation / Flight"," Card Game"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,"Dan Verssen"
4211,"Stonewall Jackson's Way",1,2,180,180,180,1992,5.93519,327,12,"Hex-and-Counter",958,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joseph M. Balkoski"
91534,"Struggle for Catan",2,4,45,25,45,2011,5.92357,1867,10,"Hand Management, Trading",4323,"Card Game"," City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus Teuber"
213648,"South Pacific: Breaking the Bismarck Barrier 1942-1943",2,2,120,90,120,2016,5.65099,80,12,"Campaign / Battle Card Driven, Dice Rolling, Hex-and-Counter",583,"Nautical"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark Herman"
35761,"Sylla",2,4,90,60,90,2008,6.30741,1897,12,"Auction/Bidding, Card Drafting, Voting",3307,"Ancient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominique Ehrhard"
8017,"Feurio!",1,4,30,30,30,2003,5.71606,560,10,"Modular Board, Tile Placement",683,"Abstract Strategy"," Environmental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heinrich Glumpler"
3720,"Subbuteo",2,2,20,20,20,1947,6.28001,1406,6,"Simulation",1624,"Action / Dexterity"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter Adolph"
10819,"Navia Dratp",2,2,30,30,30,2004,6.02229,545,8,"Grid Movement",952,"Abstract Strategy"," Collectible Components"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Koichi Yamazaki"
2181,"Bridge",4,4,60,60,60,1925,6.83389,2696,12,"Auction/Bidding, Hand Management, Memory, Partnerships, Trick-taking",1685,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harold Vanderbilt"
27627,"Talisman (Revised 4th Edition)",2,6,90,90,90,2007,6.331,10623,13,"Dice Rolling, Role Playing, Roll / Spin and Move, Variable Player Powers",15775,"Adventure"," Exploration"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,"John Goodenough, Robert Harris"
147431,"Cubist",2,4,45,30,45,2014,5.93649,528,7,"Dice Rolling, Hand Management, Pattern Building, Pattern Recognition",893,"Dice"," Educational"," Puzzle",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steven Poelzing, Alf Seegert"
7576,"Thingamajig",3,8,30,30,30,2003,5.65046,220,14,"none",252,"Electronic"," Party Game"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aaron Weissblum"
2,"Dragonmaster",3,4,30,30,30,1981,5.84802,510,12,"Trick-taking",1122,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. W. ""Jerry"" D'Arcey"
4249,"Trias",2,5,45,45,45,2002,6.11666,1923,12,"Action Point Allowance System, Area Control / Area Influence, Modular Board",2318,"Animals"," Prehistoric",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ralf Lehmkuhl"
30878,"Power & Weakness",2,2,45,45,45,2007,5.69689,224,12,"Area Control / Area Influence",448,"Fantasy"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andreas Steding"
98443,"Dark Horse",1,4,90,90,90,2012,5.73517,262,10,"Dice Rolling, Route/Network Building, Variable Player Powers, Worker Placement",503,"American West"," Dice"," Territory Building"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,"Don Lloyd"
8812,"No Better Place to Die",2,2,360,360,360,1994,5.67133,127,0,"Hex-and-Counter, Simulation",537,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Essig, David A. Powell"
21436,"18FL",2,4,150,150,150,2006,5.68291,138,12,"Route/Network Building, Stock Holding, Tile Placement",151,"Economic"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David G. D. Hecht"
2529,"Flat Top",2,2,360,360,360,1977,6.18414,774,12,"Dice Rolling, Hex-and-Counter, Secret Unit Deployment",1904,"Aviation / Flight"," Nautical"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,"S. Craig Taylor"
1234,"Once Upon a Time: The Storytelling Card Game",2,6,30,30,30,1993,6.28796,6888,8,"Hand Management, Storytelling, Voting",12685,"Card Game"," Humor"," Party Game"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Richard Lambert, Andrew Rilstone, James Wallis"
145659,"Scoville",2,6,90,60,90,2014,6.80864,3658,13,"Auction/Bidding, Grid Movement, Set Collection",5589,"Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ed Marriott"
730,"Breakout: Normandy",2,2,240,240,240,1992,6.44683,920,12,"Area-Impulse",2049,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don Greenwood, James Stahler"
164840,"Monopoly Deal",2,3,15,15,15,2014,5.67301,380,8,"Hand Management, Set Collection",1083,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none"
198487,"Smash Up: Cease and Desist",2,2,45,0,45,2016,6.31131,752,0,"Area Control / Area Influence, Hand Management, Variable Player Powers, Worker Placement",3297,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paul Peterson"
101721,"Mage Wars Arena",2,2,90,90,90,2012,7.32544,6503,13,"Dice Rolling, Grid Movement, Simultaneous Action Selection, Variable Player Powers",11246,"Card Game"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bryan Pope, Benjamin Pope"
17710,"Conquest of the Empire",2,6,240,180,240,2005,6.34369,2815,10,"Area Control / Area Influence, Area Movement, Dice Rolling",4747,"Ancient"," Fighting"," Political"," Territory Building"," Wargame",NA,NA,NA,NA,NA,NA,NA,"Glenn Drover, Larry Harris, Jr., Martin Wallace"
165595,"JamSumo",2,4,30,30,30,2014,5.76894,179,6,"none",217,"Action / Dexterity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gavin Birnbaum"
35505,"Walk the Plank!",3,5,20,20,20,2013,6.12005,1492,6,"Action / Movement Programming, Player Elimination, Simultaneous Action Selection, Take That",2560,"Card Game"," Humor"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shane Steely, Jared Tinney"
38553,"Duck Dealer",2,5,240,180,240,2008,5.75519,472,14,"Pick-up and Deliver",786,"Space Exploration"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Doumen, Joris Wiersinga"
27968,"Red Star Rising: The War in Russia, 1941-1944",2,2,1200,1200,1200,2007,5.79339,200,12,"Dice Rolling, Hex-and-Counter",675,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adam Starkweather, Masahiro Yamazaki"
158564,"Billionaire Banshee",2,15,60,60,60,2014,5.67217,293,13,"Storytelling",581,"Card Game"," Humor"," Party Game"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,"Steven ""Razlo"" Bailey"
1452,"Mhing",2,6,60,60,60,1982,5.88751,607,10,"Set Collection",1444,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Sun"
66120,"Zooloretto Junior",2,5,30,30,30,2010,5.88543,447,7,"Set Collection, Tile Placement",848,"Animals"," Children's Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Schacht"
39019,"Nothing Gained But Glory",2,2,300,300,300,2010,5.83956,203,0,"Dice Rolling, Hex-and-Counter, Simulation",939,"Pike and Shot"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knut Grünitz, Brian Berg Asklev Hansen"
230303,"Unlock! The House on the Hill",1,6,60,60,60,2017,6.11428,596,10,"Co-operative Play, Storytelling",1567,"Card Game"," Exploration"," Puzzle"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Fabrice Mazza"
144728,"Adventure Time Card Wars: Finn vs. Jake",2,2,30,30,30,2014,5.67749,719,10,"Hand Management",1982,"Card Game"," Humor"," Movies / TV / Radio theme",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Hyra, Cory Jones"
148271,"Metallum",2,2,60,60,60,2013,5.91798,353,10,"Action / Movement Programming, Area Control / Area Influence, Card Drafting, Modular Board, Simultaneous Action Selection",649,"Economic"," Science Fiction"," Space Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wojtek Krupnik, Wojtek Wojcik"
146579,"Quilt Show",2,4,45,45,45,2014,5.7584,386,10,"Card Drafting, Pattern Building, Set Collection, Tile Placement",660,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Bennett, Judy Martin"
322,"Tonga Bonga",3,4,45,45,45,1998,5.77291,460,10,"Betting/Wagering, Dice Rolling, Set Collection",589,"Economic"," Nautical"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
149620,"Advanced Squad Leader: Starter Kit Historical Module 1 – Decision at Elst",2,2,720,0,720,2014,5.78077,137,0,"Hex-and-Counter",868,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ken Dunn"
6554,"Lawless",2,6,45,45,45,2003,5.64526,401,10,"Action Point Allowance System, Card Drafting, Set Collection",621,"American West"," Card Game"," Humor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bruno Cathala"
145393,"Gem Rush",1,6,45,45,45,2013,5.7087,237,13,"Co-operative Play, Hand Management, Modular Board, Set Collection, Tile Placement",522,"Exploration"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeremy Lennert"
171011,"Favor of the Pharaoh",2,4,45,45,45,2015,6.36317,1992,13,"Deck / Pool Building, Dice Rolling",2951,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Lehmann"
9823,"Advanced Squad Leader: Starter Kit #1",2,2,120,120,120,2004,6.927,2082,13,"Dice Rolling, Hex-and-Counter",4396,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ken Dunn"
43022,"Yomi",2,2,30,30,30,2011,6.5705,2688,10,"Hand Management, Rock-Paper-Scissors, Simultaneous Action Selection, Variable Player Powers",2866,"Bluffing"," Card Game"," Fantasy"," Fighting"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"David Sirlin"
183231,"Adventure Land",2,4,45,45,45,2015,6.30704,1287,10,"Area Control / Area Influence, Grid Movement",2217,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling, Wolfgang Kramer"
130295,"Spellbound",1,4,60,60,60,2012,5.79315,303,10,"Co-operative Play, Deck / Pool Building",613,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gordon Lamont, Fraser Lamont"
153938,"Camel Up",2,8,30,20,30,2014,6.95069,16029,8,"Betting/Wagering, Dice Rolling, Roll / Spin and Move",21227,"Animals"," Dice"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steffen Bogen"
8124,"Industria",3,4,60,60,60,2003,6.08098,1710,10,"Auction/Bidding, Hand Management",2219,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Schacht"
12055,"Streets of Stalingrad (third edition)",2,8,120,120,120,2003,5.70232,157,12,"Hex-and-Counter",457,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dana Lombardy, Art Lupinacci"
915,"Mystery of the Abbey",3,6,120,120,120,1995,6.37678,7087,10,"Area Movement, Hand Management, Paper-and-Pencil, Set Collection",8631,"Deduction"," Medieval"," Murder/Mystery"," Religious",NA,NA,NA,NA,NA,NA,NA,NA,"Bruno Faidutti, Serge Laget"
2511,"Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases",1,8,120,60,120,1981,7.5938,11552,10,"Co-operative Play, Storytelling",22939,"Deduction"," Murder/Mystery"," Novel-based"," Post-Napoleonic"," Spies/Secret Agents",NA,NA,NA,NA,NA,NA,NA,"Raymond Edwards, Suzanne Goldberg, Gary Grady"
11057,"The Great Battles of Alexander: Deluxe Edition",2,4,240,240,240,1995,6.27651,622,12,"Dice Rolling, Hex-and-Counter, Simulation",1723,"Ancient"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard H. Berg, Mark Herman"
133956,"Axis & Allies: WWI 1914",2,8,180,60,180,2013,5.98027,564,12,"Area Movement, Dice Rolling, Partnerships",1210,"Economic"," Wargame"," World War I",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Larry Harris, Jr."
5251,"Camelot",2,2,15,15,15,1930,5.69236,252,8,"Grid Movement",701,"Abstract Strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"George S. Parker"
7453,"Hube's Pocket",2,2,360,360,360,1995,5.68565,125,12,"Dice Rolling, Hex-and-Counter, Simulation",385,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Essig, Dave Friedrichs"
32989,"Axis Empires: Totaler Krieg!",1,3,3600,3600,3600,2011,5.94986,216,12,"Campaign / Battle Card Driven, Dice Rolling, Hex-and-Counter",620,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alan Emrich, Thomas Prowell, Salvatore Vasta"
11865,"Koi-Koi",2,4,30,15,30,0,5.69646,219,0,"Hand Management, Set Collection",246,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
65564,"Hornet Leader: Carrier Air Operations",1,1,60,60,60,2010,6.34369,668,12,"Card Drafting, Simulation",1546,"Aviation / Flight"," Modern Warfare"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dan Verssen"
3577,"Terrible Swift Sword",2,6,4320,4320,4320,1976,5.86575,311,12,"Dice Rolling, Hex-and-Counter",818,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard H. Berg"
171131,"Captain Sonar",2,8,60,45,60,2016,7.43976,9062,14,"Grid Movement, Line Drawing, Partnerships, Role Playing, Secret Unit Deployment, Simultaneous Action Selection",12339,"Deduction"," Fighting"," Nautical"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Roberto Fraga, Yohan Lemonnier"
158392,"Stay Away!",4,12,60,15,60,2014,5.68521,492,12,"Card Drafting, Co-operative Play, Partnerships, Player Elimination, Role Playing, Storytelling",898,"Bluffing"," Card Game"," Deduction"," Horror"," Party Game",NA,NA,NA,NA,NA,NA,NA,"Antonio Ferrara, Sebastiano Fiorillo"
142084,"Kings of Israel",2,4,45,45,45,2014,5.90642,320,14,"Action Point Allowance System, Co-operative Play, Hand Management, Point to Point Movement, Set Collection, Variable Player Powers",620,"Ancient"," Religious",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lance Hill"
10641,"Barbarossa: Army Group South, 1941",1,4,240,240,240,1996,5.78291,158,12,"Dice Rolling, Hex-and-Counter",520,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vance von Borries"
3661,"Imperium",2,2,180,180,180,1977,5.88891,490,12,"Hex-and-Counter, Point to Point Movement, Variable Player Powers",1174,"Science Fiction"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frank Chadwick, John Harshman, Marc W. Miller"
536,"Visionary",4,8,60,60,60,1997,5.66364,215,8,"Partnerships, Pattern Building",373,"Action / Dexterity"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ron Dubren"
192673,"Martians: A Story of Civilization",1,4,150,90,150,2016,5.85544,620,14,"Action Point Allowance System, Co-operative Play, Variable Player Powers, Worker Placement",1867,"City Building"," Civilization"," Economic"," Exploration"," Science Fiction"," Space Exploration",NA,NA,NA,NA,NA,NA,"Grzegorz Okliński, Krzysztof Wolicki"
22,"Magic Realm",1,16,240,240,240,1979,6.46253,1792,12,"Action / Movement Programming, Modular Board, Role Playing, Simultaneous Action Selection, Variable Player Powers",3384,"Adventure"," Exploration"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Hamblen"
23950,"Viktory II",2,8,60,60,60,2006,5.86568,419,10,"Dice Rolling, Modular Board",532,"Exploration"," Fighting"," Territory Building"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Peter Morrison"
165877,"Spellcaster",2,4,30,20,30,2014,5.77716,387,14,"Hand Management",739,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aaron Weissblum, Norman Woods"
1713,"Maharaja",3,5,240,240,240,1994,5.66825,419,8,"Area Movement, Variable Player Powers",980,"Ancient"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rex A. Martin, Craig Sandercock"
57925,"Havana",2,4,45,30,45,2009,6.46795,2657,10,"Hand Management, Memory, Set Collection, Simultaneous Action Selection",3341,"Bluffing"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reinhard Staupe"
172362,"Kenjin",2,4,30,30,30,2015,5.67699,244,12,"Area Control / Area Influence, Secret Unit Deployment",587,"Bluffing"," Card Game"," Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nicolas Sato"
6795,"Battleball",2,2,45,45,45,2003,5.96873,1960,8,"Dice Rolling, Roll / Spin and Move",3574,"Miniatures"," Science Fiction"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stephen Baker"
